Data_center,Data_center_address,Longitude_of_data_center,Latitude_of_data_center,Is_it_accurate,power_usage_2023_kwh,power_usage_per_hour_2023_kwh
Amazon AWS IAD - Sutton Bay Campus,25410-25430 Sutton Bay Plz,-77.4789514,38.9149923,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - 25430 Sutton Bay,25430 Sutton Bay Plz,-77.4776699,38.9168239,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 25420 Sutton Bay,25420 Sutton Bay Plz,-77.4817253,38.9151151,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 24359 Racefield Ln,24359 Racefield Ln,-77.549878,38.949565,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 25410 Sutton Bay,25410 Sutton Bay Plz,-77.4789514,38.9149923,RANGE_INTERPOLATED,71566.85412,8.169732206
PowerHouse 95,Route I-95 and Hwy 17,-77.5086199,38.2886195,GEOMETRIC_CENTER,71566.85412,8.169732206
QTS Atlanta Metro DC2,1025 Jefferson Street NW,-77.0266314,38.9553699,RANGE_INTERPOLATED,73516.55952,8.392301316
Lumen Atlanta 6,874 Dekalb Avenue,-73.9409997,40.692413,ROOFTOP,73516.55952,8.392301316
Core Scientific Dalton,2205 Industrial South Rd,-84.9514002,34.7131369,ROOFTOP,73516.55952,8.392301316
2001 Sixth Avenue (SEA10),2001 Sixth Avenue,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
Hivelocity - Seattle 1,2001 6th Ave,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
2020 5th Avenue (SEA11),2020 5th Avenue,-73.9425749,40.8065147,RANGE_INTERPOLATED,58108,6.6333333
Colocation Northwest - Downtown Seattle,2001 6th Ave,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
Lunavi Seattle,2001 6th Avenue,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
The Westin Building,2001 Sixth Avenue,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
ISOMEDIA Seattle,2001 Sixth Avenue,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
Astute Hosting Seattle,2001 6th Ave,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
Equinix SE2,2001 Sixth Ave,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
Optic Fusion - Westin,2001 6th Ave,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
Wowrack Seattle,2001 Sixth Avenue,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
Verizon Seattle,1100 Second Avenue,-73.9645981,40.7596933,ROOFTOP,58108,6.6333333
Lumen Seattle 1,1505 5th Avenue,-73.9446149,40.8032366,RANGE_INTERPOLATED,58108,6.6333333
Semaphore Seattle,2001 6th Avenue,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
1505 5th,1505 5th Ave,-73.9446149,40.8032366,RANGE_INTERPOLATED,58108,6.6333333
ColoCenters,2001 Sixth Avenue,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
Cortland Communications,2001 Sixth Avenue,-73.9761374,40.7654676,ROOFTOP,58108,6.6333333
H5 Data Centers Quincy,1711 M Street NE,-76.9784648,38.9054031,ROOFTOP,58108,6.6333333
Cogent Data Center - Tacoma,2210 S 35th St,-87.9575283,43.0045229,ROOFTOP,58108,6.6333333
Centeris South Hill Campus,1015-1023 39th Avenue SE,-73.8530166,40.7533799,GEOMETRIC_CENTER,58108,6.6333333
CyrusOne PNW1 - Quincy,1025 D Street NW,-77.0306956,38.8946621,RANGE_INTERPOLATED,58108,6.6333333
SDC Quincy,2200 M St NE,-76.973196,38.905621,RANGE_INTERPOLATED,58108,6.6333333
Vantage WA1 - Quincy,"2101 M Street, NE",-76.9739931,38.905469,ROOFTOP,58108,6.6333333
Franklin Datacenter,10125 S. 52nd Street,-73.97,40.8,APPROXIMATE,3918.947368,0.447368421
Expedient Franklin,4777 Ironwood Dr,-87.97786329,42.86312489,GoogleMap,3918.947368,0.447368421
Vaultas Milwaukee,1101 N Market St,-77.3948493,39.4396638,ROOFTOP,3918.947368,0.447368421
Veolia Data Center,8450 W Forest Home Ave,-88.0197347,42.9578445,ROOFTOP,3918.947368,0.447368421
EdgeConneX Madison - EDCMAD01,4916 E Broadway,-73.9901914,40.7140645,GEOMETRIC_CENTER,3918.947368,0.447368421
Dane County Data Exchange,4916 E Broadway,-73.9901914,40.7140645,GEOMETRIC_CENTER,3918.947368,0.447368421
CyberOne Data,141 Market Ave,-81.7026599,41.4852381,RANGE_INTERPOLATED,3918.947368,0.447368421
ExcalTech Kenosha,3618 8th Ave.,-73.9970545,40.6475253,RANGE_INTERPOLATED,3918.947368,0.447368421
OFFSITE,3618 8th Avenue,-73.9970545,40.6475253,RANGE_INTERPOLATED,3918.947368,0.447368421
Centersquare - Phoenix,615 N 48th St,-75.2162266,39.962904,RANGE_INTERPOLATED,77200.83951,8.812881222
Lumen Phoenix 1,811 South 16th Street,-74.2117698,40.7272896,ROOFTOP,77200.83951,8.812881222
Omnis Network,1005 W. Geneva Dr.,-84.58546,42.8347764,ROOFTOP,77200.83951,8.812881222
MSA Evergreen Heights,115 Evergreen Heights Dr,-80.0151919,40.5186006,ROOFTOP,65574.85714,7.485714286
MSA Rockpointe,15084,-79.7960523,40.6378147,APPROXIMATE,65574.85714,7.485714286
EdgeConneX Pittsburgh - EDCPIT01,282 Corliss St,-80.0417456,40.4523401,ROOFTOP,65574.85714,7.485714286
H5 Data Centers Pittsburgh,2202 Liberty Ave,-79.9809222,40.4516548,ROOFTOP,65574.85714,7.485714286
Ardent Pittsburgh,615 McMichael Rd,-80.1421327,40.4395566,ROOFTOP,65574.85714,7.485714286
DataBank PIT2 - Summit Park,35 Summit Park Dr,-80.1900906,40.4513419,ROOFTOP,65574.85714,7.485714286
DataBank PIT1 - Downtown Pittsburgh,100 South commons,-80.00466712,40.45154198,GoogleMap,65574.85714,7.485714286
DQE Pittsburgh,322 Fourth Ave,-80.00055063,40.43890158,GoogleMap,65574.85714,7.485714286
DQE Butler,238 Pillow St,-79.907493,40.8605536,ROOFTOP,65574.85714,7.485714286
Expedient Pittsburgh ACM,1 Allegheny Center Mall,-80.0042927,40.4505838,ROOFTOP,65574.85714,7.485714286
Expedient Pittsburgh North Shore,100 S Commons,-80.00466413,40.45154202,GoogleMap,65574.85714,7.485714286
Consolidated Pittsburgh,115 Evergreen Heights Dr,-80.0151919,40.5186006,ROOFTOP,65574.85714,7.485714286
Consolidated Tarentum,400 MSA Dr,-79.8195048,40.6015299,ROOFTOP,65574.85714,7.485714286
Lumen Pittsburgh 2,200 Technology Dr,-79.9597766,40.4301687,GoogleMap,65574.85714,7.485714286
Citynet Pittsburgh,Allegheny Center Mall,-80.0042927,40.4505838,ROOFTOP,65574.85714,7.485714286
Lumen Pittsburgh 1,143 25th Street,-79.97035462,40.42538697,GoogleMap,65574.85714,7.485714286
Ascent Data,90 Beta Drive,-79.86658,40.4959576,ROOFTOP,65574.85714,7.485714286
Expedient  Pittsburgh South,810 Parish Street,-75.1840425,39.9719934,GEOMETRIC_CENTER,65574.85714,7.485714286
aspStation,4736 Penn Ave,-79.946704,40.4652856,ROOFTOP,65574.85714,7.485714286
viLogics-Pittsburgh,322 4th Ave,-80.00054749,40.43890218,GoogleMap,65574.85714,7.485714286
DataBank - zColo - 2500 Allegheny Center Mall,2500 Allegheny Center Mall,-80.0042927,40.4505838,ROOFTOP,65574.85714,7.485714286
Sierra Data Center,322 Fourth Ave,-80.00054749,40.43890218,GoogleMap,65574.85714,7.485714286
TeraSwitch Networks - DC1,1016 North Lincoln Ave,-87.6736149,41.946774,GEOMETRIC_CENTER,65574.85714,7.485714286
Bare Metal PIttsburgh,1030 Vinial Street,-79.9937272,40.4582484,ROOFTOP,65574.85714,7.485714286
Allegheny Center Mall,Allegheny Center Mall,-80.0042927,40.4505838,ROOFTOP,65574.85714,7.485714286
Contegix Wyomissing,One Meridian Blvd,-75.98721424,40.35388796,GoogleMap,65574.85714,7.485714286
Direct LTx Data Center,2561 Bernville Road,-75.9810869,40.3806403,ROOFTOP,65574.85714,7.485714286
DaSTOR Reading BCC,2561 Bernville Rd,-75.9810869,40.3806403,ROOFTOP,65574.85714,7.485714286
Flexential Phiadelphia - Collegeville Data Center,101 Troutman Rd,-75.47691039,40.15190978,GoogleMap,65574.85714,7.485714286
Flexential Allentown Data Center,744 Roble Rd,-75.4575701,40.6357636,ROOFTOP,65574.85714,7.485714286
TierPoint Philadelphia- Navy Yard,4775 League Island Boulevard,-75.1655079,39.8924663,ROOFTOP,65574.85714,7.485714286
TierPoint Lehigh Valley,3949 Schelden Circle,-75.3780948,40.6749708,ROOFTOP,65574.85714,7.485714286
Keystone NAP,150 Solar Dr,-74.74262964,40.15347739,GoogleMap,65574.85714,7.485714286
365 Data Centers - Philadelphia (University City),3701 Market St,-75.1963572,39.9562657,ROOFTOP,65574.85714,7.485714286
DataBank PHL1 - Downtown Philadelphia,401 N Broad St,-75.1610205,39.9596208,ROOFTOP,65574.85714,7.485714286
Colocation America PHILLYDC2,1000 Adams Ave,-75.09494258,40.0232031,GoogleMap,65574.85714,7.485714286
TrueNet,24 Hagerty Blvd,-75.5814381,39.9474816,ROOFTOP,65574.85714,7.485714286
DaSTOR King of Prussia I,411 Swedeland Rd,-75.333296,40.0757712,ROOFTOP,65574.85714,7.485714286
DaSTOR King of Prussia II,3400 Horizon Dr.,-75.3392976,40.08806367,GoogleMap,65574.85714,7.485714286
ColoHouse Philadelphia,2401 Locust Street,-75.1800289,39.9503525,ROOFTOP,65574.85714,7.485714286
Equinix PH1,401 North Broad Street,-75.1610205,39.9596208,ROOFTOP,65574.85714,7.485714286
Colocation America PHILLYDC3,3949 Schelden Cir,-75.3780948,40.6749708,ROOFTOP,65574.85714,7.485714286
Colocation America PHILLYDC1,9999 Hamilton Blvd,-75.6545315,40.5437738,ROOFTOP,65574.85714,7.485714286
Crown Castle Philadelphia (PA2),1309 Noble Street,-75.16042323,39.96043571,GoogleMap,65574.85714,7.485714286
LightWave Networks,401 North Broad St,-75.1610205,39.9596208,ROOFTOP,65574.85714,7.485714286
TierPoint Conshohocken,1100 East Hector St.,-75.2876709,40.0763885,ROOFTOP,65574.85714,7.485714286
viLogics_South Park Building,15931,-78.7249469,40.5072963,APPROXIMATE,65574.85714,7.485714286
ELEVATED,2330 Vartan Way,-76.8548261,40.3175044,ROOFTOP,65574.85714,7.485714286
Amazon AWS PHL - 1125 Electron,1125 Electron Ave,-76.1434785,41.0838262,ROOFTOP,65574.85714,7.485714286
SCDC1,2038 Sandy Drive,-77.9006145,40.78574355,GoogleMap,65574.85714,7.485714286
128 First Avenue (BOS14),128 First Avenue,-73.9852403,40.7272959,ROOFTOP,20830.76471,2.377941176
Cogent Data Center - Boston,300 5th Ave,-73.9859945,40.7467901,ROOFTOP,20830.76471,2.377941176
Congruity360 Data Center,456 Bedford Street,-74.0044869,40.7307594,GEOMETRIC_CENTER,20830.76471,2.377941176
Iron Mountain Data Centers KCM-1,6301 Winchester Ave.,-78.0217481,39.3766253,RANGE_INTERPOLATED,24309,2.775
IP Pathways Data Center,324 East 11th St.,-73.9840082,40.7293936,GEOMETRIC_CENTER,24309,2.775
Edged Kansas City,3420 N Arlington Ave,-86.0650869,39.8187695,RANGE_INTERPOLATED,24309,2.775
Lumen Kansas City 3,1212 E. 19th St,-73.9558437,40.6163204,GEOMETRIC_CENTER,24309,2.775
Lumen Kansas City,1111 Main St.,-64.787285,46.0866447,ROOFTOP,24309,2.775
Oak Tower,324 E 11th St,-73.985204,40.72965,ROOFTOP,24309,2.775
Netrality - 900 Walnut,900 Walnut,-75.1652359,39.9494711,GEOMETRIC_CENTER,24309,2.775
TierPoint St. Louis-Walnut,900 Walnut Street,-75.1562219,39.9478698,ROOFTOP,24309,2.775
Lumen St. Louis 2,900 Walnut Street,-75.1562219,39.9478698,ROOFTOP,24309,2.775
Connectria STL-2,900 Walnut St,-75.1562219,39.9478698,ROOFTOP,24309,2.775
123Net Southfield NW DC2,24275 Northwestern Hwy.,-83.2349622,42.4670293,ROOFTOP,10305.88235,1.176470588
EdgeConneX Detroit - EDCDET01,"21005 Lahser Rd, Bldg 4",-83.2626741,42.4476843,ROOFTOP,10305.88235,1.176470588
123Net Detroit DC1,24700 Northwestern Hwy.,-83.2380596,42.4716411,ROOFTOP,10305.88235,1.176470588
US Signal Detroit Metro,9275 Haggerty Rd,-83.4441197,42.2353124,ROOFTOP,10305.88235,1.176470588
123Net Southfield W DC3,24245 Northwestern Hwy.,-83.2346439,42.4668463,ROOFTOP,10305.88235,1.176470588
TelNet Worldwide - SFLFMI72W00,21005 Lasher Road Bldg 4,-83.2626741,42.4476843,ROOFTOP,10305.88235,1.176470588
365 Data Centers - Detroit,24660 Lahser Road,-83.2598806,42.469869,ROOFTOP,10305.88235,1.176470588
OTAVA Ann Arbor 2,5430 Data Court,-83.7451768,42.2101601,ROOFTOP,10305.88235,1.176470588
Cogent Data Center - Troy,3331 W Big Beaver Rd,-83.1932324,42.5600397,ROOFTOP,10305.88235,1.176470588
OTAVA Metro Detroit,6435 North Hix Rd.,-83.4194833,42.3311489,ROOFTOP,10305.88235,1.176470588
ManagedWay Data Center #1,319 Executive Dr.,-83.09985022,42.53709565,GoogleMap,10305.88235,1.176470588
Cogent Data Center - Detroit,1320 3rd Ave,-83.05577517,42.33073551,GoogleMap,10305.88235,1.176470588
ManagedWay Data Center #2,600 Executive Dr.,-83.09845449,42.54060954,GoogleMap,10305.88235,1.176470588
Nexcess Dearborn Data Center,22015 W. Outer Drive,-83.233506,42.2855635,ROOFTOP,10305.88235,1.176470588
Clear Rate Troy Datacenter,2600 W Big Beaver Rd,-83.1800816,42.5631684,ROOFTOP,10305.88235,1.176470588
Lumen Detroit,19675 West Ten Mile Road,-83.2381101,42.4721814,ROOFTOP,10305.88235,1.176470588
Lumen Detroit 3,1965 Porter,-83.06959137,42.32509001,GoogleMap,10305.88235,1.176470588
ColoMichigan DC1 - Southfield,48075,-83.2398943,42.4595697,APPROXIMATE,10305.88235,1.176470588
Liberty Center One,4815 Delemere Ave.,-83.1774782,42.5335149,ROOFTOP,10305.88235,1.176470588
21005 Lahser Road,"21005 Lahser Road, Building 4",-83.2626741,42.4476843,ROOFTOP,10305.88235,1.176470588
Awecomm Technologies,"165 Kirts Blvd., #400",-83.1495473,42.5553609,ROOFTOP,10305.88235,1.176470588
24700 Northwestern Hwy,24700 Northwestern Highway,-83.2380596,42.4716411,ROOFTOP,10305.88235,1.176470588
US Signal Grand Rapids East,4765 Barden Ct. SE,-85.5644307,42.876577,ROOFTOP,10305.88235,1.176470588
US Signal Grand Rapids South,400 76th St SW,-85.67266417,42.82532602,GoogleMap,10305.88235,1.176470588
Switch GRAND RAPIDS,6100 E Paris Ave,-85.560092,42.8523471,ROOFTOP,10305.88235,1.176470588
Iserv Data Center,5222 33rd St,-85.5386352,42.90234074,GoogleMap,10305.88235,1.176470588
Altafiber Grand Rapids,333 Bridge St. NW,-85.6767156,42.9708253,ROOFTOP,10305.88235,1.176470588
400 South 76th Street,400 S. 76 Street,-85.67266129,42.82533072,GoogleMap,10305.88235,1.176470588
CBTS Grand Rapids Data Center,5832 Rivers Edge Rd,-76.8850919,39.1747779,GEOMETRIC_CENTER,10305.88235,1.176470588
ACD.net MetroIX,1800 N Grand River Ave,-84.5571483,42.7550842,ROOFTOP,10305.88235,1.176470588
Liquid Web Lansing B,4210 Creyts,-84.64276091,42.68980393,GoogleMap,10305.88235,1.176470588
Liquid Web Lansing A,4428 Creyts Rd,-84.6423797,42.6883703,RANGE_INTERPOLATED,10305.88235,1.176470588
Lumen Communications,1206 May Street,-84.53437457,42.74201951,GoogleMap,10305.88235,1.176470588
OTAVA Ann Arbor,640 Avis Drive,-83.7410701,42.21198673,GoogleMap,10305.88235,1.176470588
Velocity Data Center,6163 Jackson Road,-83.85207675,42.28963783,GoogleMap,10305.88235,1.176470588
Synergy Broadband State Street,3131 S. State,-83.73764653,42.2417995,GoogleMap,10305.88235,1.176470588
CTS Telecom,49053,-85.3859519,42.2914097,APPROXIMATE,10305.88235,1.176470588
Aunalytics Kalamazoo Data Center,6395 Technology Ave,-85.6751717,42.246387,ROOFTOP,10305.88235,1.176470588
Earthnet Data Center,4735 Walnut St,-75.216998,39.956148,ROOFTOP,27448,3.1333333
Lumen Denver 1,1850 Pearl Street,-74.0036257,40.7078806,RANGE_INTERPOLATED,27448,3.1333333
Lumen Aurora,23901 E 6th Ave,-78.4048574,37.2880647,GEOMETRIC_CENTER,27448,3.1333333
365 Data Centers - SungardAS Thornton,550 East 84th Street,-73.946073,40.7735699,RANGE_INTERPOLATED,27448,3.1333333
Springs Hosting,1205 Shasta Dr.,-83.5906436,41.6308678,GEOMETRIC_CENTER,27448,3.1333333
CoreSite D.C. (DC2),1099 14th St NW,-77.0311687,38.9034043,ROOFTOP,97396.44,11.11831507
"Cogent Data Center - Washington, DC 1",1120 Vermont Ave NW,-77.0328568,38.904846,ROOFTOP,97396.44,11.11831507
CoreSite D.C. (DC1),"1275 K Street, NW,",-77.0292336,38.9028463,ROOFTOP,97396.44,11.11831507
"Cogent Data Center - Washington, DC 2",1050 Connecticut Ave NW,-77.0407946,38.9034439,ROOFTOP,97396.44,11.11831507
Lumen Washington DC 2,1220 L Street NW,-77.0290011,38.9033205,ROOFTOP,97396.44,11.11831507
DataBank - zColo - 2100 M St,2100 M St,-77.04679686,38.90525623,GoogleMap,97396.44,11.11831507
1120 Vermont Avenue NW,1120 Vermont Avenue NW,-77.0328568,38.904846,ROOFTOP,97396.44,11.11831507
1220 L Street NW,1220 L Street NW,-77.0290011,38.9033205,ROOFTOP,97396.44,11.11831507
Lifeline Data Centers Eastgate,401 North Shadeland Avenue,-86.04275,39.775998,ROOFTOP,5071.578947,0.578947368
Wintek Data Center,3921 David Howarth Dr,-86.8304082,40.3607999,ROOFTOP,5071.578947,0.578947368
US Signal Indianapolis North,6325 Morenci Trail,-86.2369444,39.8703703,ROOFTOP,5071.578947,0.578947368
OTAVA Indianapolis,505 West Merrill Street,-86.1677639,39.7587495,ROOFTOP,5071.578947,0.578947368
DataBank IND1 - Downtown Indianapolis,731 West Henry Street,-74.2631711,40.6291292,RANGE_INTERPOLATED,5071.578947,0.578947368
Expedient Indianapolis,701 Congressional Blvd,-86.1455632,39.9626369,ROOFTOP,5071.578947,0.578947368
Netrality - Indy Telcom Suite 101,701 West Henry Street,-74.262756,40.6294932,ROOFTOP,5071.578947,0.578947368
Windstream Lafayette,2304 Brothers Drive,-86.86516193,40.39362981,GoogleMap,5071.578947,0.578947368
DataBank IND - 800 Oliver DataBank,800 Oliver Street,-86.17225078,39.7587813,GoogleMap,5071.578947,0.578947368
Lumen Indianapolis 1,1902 S. East Street,-86.15084034,39.74141677,GoogleMap,5071.578947,0.578947368
Lumen Indianapolis 2,4625 W 86th St,-86.2385556,39.9106148,ROOFTOP,5071.578947,0.578947368
"Oliver Street, LLC",800 Oliver Ave.,-86.1722467,39.758786,ROOFTOP,5071.578947,0.578947368
LGI Broad Ripple,1810 Broad Ripple Ave,-86.129204,39.8690694,ROOFTOP,5071.578947,0.578947368
701 West Henry Street,701 West Henry Street,-74.262756,40.6294932,ROOFTOP,5071.578947,0.578947368
GAP Union Station,506 W. South Street,-86.25554115,41.66940301,GoogleMap,5071.578947,0.578947368
Microsoft Mishawaka,Cleveland Rd & Bittersweet Rd,-86.34279161,41.72248616,GoogleMap,5071.578947,0.578947368
Aunalytics South Bend Data Center,1440 Ignition Drive,-86.2573424,41.6614229,ROOFTOP,5071.578947,0.578947368
Altafiber Blactkhorn,3919 Crescent Circle,-86.33119064,41.72936329,GoogleMap,5071.578947,0.578947368
South Bend Data Center,3919 Crescent Circle,-86.33119064,41.72936329,GoogleMap,5071.578947,0.578947368
ORI.NET Noblesville,859 Conner street,-86.0139269,40.0454072,ROOFTOP,5071.578947,0.578947368
Windstream Evansville,3701 Communications Way,-79.7794117,40.2045135,GEOMETRIC_CENTER,5071.578947,0.578947368
Lifeline Data Centers Fort Wayne,7601 S Anthony Blvd,-85.1099756,41.0140283,ROOFTOP,5071.578947,0.578947368
Google Fort Wayne Data Center,46816,-85.0337392,41.0233277,APPROXIMATE,5071.578947,0.578947368
Indiana Data center,620 W. Coliseum Boulevard,-85.1519064,41.1185939,ROOFTOP,5071.578947,0.578947368
DX-1,100 Digital Crossroads Drive,-88.1823763,41.4923999,GEOMETRIC_CENTER,5071.578947,0.578947368
Meta Jeffersonville Data Center,47130,-85.6948458,38.3325704,APPROXIMATE,5071.578947,0.578947368
LightEdge - Omaha,1148 American Parkway,-75.4469237,40.6304182,RANGE_INTERPOLATED,232912.9412,26.58823529
First National Technology Solutions,201 N 16th St,-75.4914745,40.6003961,RANGE_INTERPOLATED,232912.9412,26.58823529
Binary.net,134 S. 13th St.,-74.1983979,40.7504553,ROOFTOP,232912.9412,26.58823529
Oso Grande Technologies,725 6th Street NW,-77.0197223,38.8991304,ROOFTOP,44773.33333,5.111111111
Plateau,7111 N. Prince St,-76.3094661,40.0474287,GEOMETRIC_CENTER,44773.33333,5.111111111
DataBank - zColo - 10300 6th Ave,10300 6th Ave,-73.9927942,40.7429082,GEOMETRIC_CENTER,18318.13333,2.09111111
Integris Braham,205 2nd Street SW,-77.0136827,38.884014,GEOMETRIC_CENTER,18318.13333,2.09111111
Integris Cambridge,1100 16th Ave SE,-86.967378,34.5909175,RANGE_INTERPOLATED,18318.13333,2.09111111
Vaultas Alexandria,720 Hawthorne St,-73.9478943,40.6579963,GEOMETRIC_CENTER,18318.13333,2.09111111
DataBank EWR1 - Downtown Newark,165 Halsey St,-74.1734023,40.7368442,ROOFTOP,60274.02985,6.880597015
Equinix NY1,165 Halsey St,-74.1734023,40.7368442,ROOFTOP,60274.02985,6.880597015
Lumen Newark,165 Halsey St,-74.1734023,40.7368442,ROOFTOP,60274.02985,6.880597015
Crown Castle Newawk (NJ1),165 Halsey St,-74.1734023,40.7368442,ROOFTOP,60274.02985,6.880597015
Lumen Newark 1,504 Interchange Blvd,-75.7809042,39.6601062,ROOFTOP,60274.02985,6.880597015
165 Halsey Street,165 Halsey Street,-74.1734023,40.7368442,ROOFTOP,60274.02985,6.880597015
Centersquare Secaucus,15 Enterprise Ave North,-74.0691201,40.7861601,ROOFTOP,60274.02985,6.880597015
Equinix NY5,800 Secaucus Rd,-74.0723098,40.7786152,ROOFTOP,60274.02985,6.880597015
Equinix NY4,755 Secaucus Road,-74.0698509,40.7764996,ROOFTOP,60274.02985,6.880597015
Equinix NY2,275 Hartz Way,-74.0758861,40.7773377,ROOFTOP,60274.02985,6.880597015
H5 Data Centers New Jersey,200B Meadowlands Pkwy,-74.0761263,40.7849976,ROOFTOP,60274.02985,6.880597015
Colocation America NJDC2,275 Hartz Way,-74.0758861,40.7773377,ROOFTOP,60274.02985,6.880597015
Evocative EWR1,1 Enterprise Ave N,-74.0680457,40.7875563,ROOFTOP,60274.02985,6.880597015
Interserver,110 Meadowlands PKWY,-74.0743483,40.7861638,ROOFTOP,60274.02985,6.880597015
365 S. Randolphville Road (EWR12),365 South Randolphville Road,-74.4596803,40.5526399,ROOFTOP,60274.02985,6.880597015
1115 Centennial Avenue (EWR19),1115 Centennial Avenue,-74.4566806,40.5528014,ROOFTOP,60274.02985,6.880597015
CyrusOne NYM1 - Somerset,800 Cottontail Ln.,-74.546155,40.5380582,ROOFTOP,60274.02985,6.880597015
Digital Fortress New Jersey,201 B Centennial Ave.,-74.4960911,40.5444857,ROOFTOP,60274.02985,6.880597015
QTS Piscataway,101 Possumtown Rd,-74.4842139,40.5571382,ROOFTOP,60274.02985,6.880597015
DataBank EWR2 - Piscataway,25 Corporate Place South,-74.4582426,40.5492493,ROOFTOP,60274.02985,6.880597015
Hammer Piscataway Data Center,15 Corporate Place South,-74.4566924,40.5501292,ROOFTOP,60274.02985,6.880597015
ColoCrossing NJ1,101 Possumtown Rd.,-74.4842139,40.5571382,ROOFTOP,60274.02985,6.880597015
24Shells NJ1,101 Possumtown Rd,-74.4842139,40.5571382,ROOFTOP,60274.02985,6.880597015
Constant Hosting PNJ1,101 Possumtown Rd,-74.4842139,40.5571382,ROOFTOP,60274.02985,6.880597015
ReliableSite NYC Metro,101 Possumtown Rd,-74.4842139,40.5571382,ROOFTOP,60274.02985,6.880597015
300 JFK Blvd E (EWR10),300 JFK Boulevard East,-74.025335,40.7614872,ROOFTOP,60274.02985,6.880597015
100 Delawanna Ave (EWR20),100 Delawanna Ave,-74.1267256,40.8299414,ROOFTOP,60274.02985,6.880597015
2 Peekay Drive (EWR21),2 Peekay Drive,-74.1249106,40.8307896,ROOFTOP,60274.02985,6.880597015
DataVerge NJ,111 Town Square Place,-74.0337049,40.7263652,ROOFTOP,60274.02985,6.880597015
365 Data Centers - Weehawken,300 Boulevard East,-74.025335,40.7614872,ROOFTOP,60274.02985,6.880597015
365 Data Centers - Carlstadt,410 Commerce Blvd,-74.0494176,40.8279489,ROOFTOP,60274.02985,6.880597015
Centersquare - New York EWR1,210 Hudson Street,-74.0078319,40.7231766,RANGE_INTERPOLATED,60274.02985,6.880597015
11:11 Systems Carlstadt,777 Central Blvd,-74.0436776,40.8280099,ROOFTOP,60274.02985,6.880597015
QTS Jersey City,95 Christopher Columbus Dr,-74.0421592,40.7190599,ROOFTOP,60274.02985,6.880597015
"Centersquare  - New York EWR2-A,B",300 JFK Blvd E,-74.025335,40.7614872,ROOFTOP,60274.02985,6.880597015
"Centersquare - New York EWR2-C,D",1919 Park Ave,-73.9362691,40.8080802,RANGE_INTERPOLATED,60274.02985,6.880597015
Equinix NY7,5851 Westside Avenue,-74.0806403,40.7218183,GEOMETRIC_CENTER,60274.02985,6.880597015
Equinix NY6,105 Enterprise Avenue South,-74.0727443,40.7775229,ROOFTOP,60274.02985,6.880597015
Lumen Jersey City,1 Evertrust Plaza,-74.0380661,40.7183468,ROOFTOP,60274.02985,6.880597015
Lumen Weehawken 1,300 Boulevard East,-74.025335,40.7614872,ROOFTOP,60274.02985,6.880597015
One Evertrust Plaza,1 Evertrust Plaza,-74.0380661,40.7183468,ROOFTOP,60274.02985,6.880597015
Newport Financial Center,111 Town Square Place,-74.0337049,40.7263652,ROOFTOP,60274.02985,6.880597015
Colocation America NJDC1,100 Delawanna Ave,-74.1267256,40.8299414,ROOFTOP,60274.02985,6.880597015
Iron Mountain Data Centers NJE-1,3003 Woodbridge Ave.,-74.34717,40.5208178,ROOFTOP,60274.02985,6.880597015
Whitelabel ITSolutions,150 Atlantic Street,-73.5389578,41.0530816,ROOFTOP,60274.02985,6.880597015
Hackensack HQ,905 Main St,-73.8230955,40.729603,RANGE_INTERPOLATED,60274.02985,6.880597015
Cologix NNJ3,200 Webro Road,-74.4187621,40.8571868,ROOFTOP,60274.02985,6.880597015
Cologix NNJ1,1719 Route 10,-74.46017124,40.8403889,GoogleMap,60274.02985,6.880597015
QTS East Windsor,159 Princeton-Hightstown Road,-74.5481636,40.2761874,ROOFTOP,60274.02985,6.880597015
Continuity Centers - Princeton,500 College Rd E,-74.5948222,40.3496338,ROOFTOP,60274.02985,6.880597015
Planet Networks Data Center,172 Spring Street,-74.0023394,40.7245858,ROOFTOP,60274.02985,6.880597015
Rackspace New York 1,125 Belmont Dr,-74.53693316,40.54072948,GoogleMap,60274.02985,6.880597015
Rackspace New York 2,202-216 Campus Drive,-74.5380366,40.54488951,GoogleMap,60274.02985,6.880597015
NJFX Data Center,1410 Wall Church Rd.,-74.0530487,40.1607526,ROOFTOP,60274.02985,6.880597015
Tata Communications Wall NJ,1400 Wall Chirch Road,-74.052292,40.1603635,ROOFTOP,60274.02985,6.880597015
